Name, State, E1, E2, E3, E4, E5, E6
Rasmussen College-North Dakota,ND,,,,
Rasmussen College-Wisconsin,WI,,,,
Reading Area Community College,PA,,,,
Reconstructionist Rabbinical College,PA,,,,
Red Lake Nation College,MN,,,,
Red Rocks Community College,CO,,,,
Redlands Community College,OK,,,,
Reed College,OR,,,,
Reedley College,CA,,,,
Reformed Presbyterian Theological Seminary,PA,,,,
Reformed University,GA,,,,
Refrigeration School Inc,AZ,,,,
Regent University,VA,,,,
Regis College,MA,,,,
Regis University,CO,,,,
Reid State Technical College,AL,,,,
Reinhardt University,GA,,,,
Reiss-Davis Graduate Center,CA,,,,
Relay Graduate School of Education,NY,,,,
Remington College-Baton Rouge Campus,LA,,,,
Remington College-Cleveland Campus,OH,,,,
Remington College-Dallas Campus,TX,,,,
Remington College-Fort Worth Campus,TX,,,,
Remington College-Heathrow Campus,FL,,,,
Remington College-Honolulu Campus,HI,,,,
Remington College-Houston Southeast Campus,TX,,,,
Remington College-Lafayette Campus,LA,,,,
Remington College-Little Rock Campus,AR,,,,
Remington College-Memphis Campus,TN,,,,
Remington College-Mobile Campus,AL,,,,
Remington College-Nashville Campus,TN,,,,
Remington College-North Houston Campus,TX,,,,
Remington College-Shreveport Campus,LA,,,,
Rend Lake College,IL,,,,
Rensselaer at Hartford,CT,,,,
Rensselaer Polytechnic Institute,NY,,,,
Renton Technical College,WA,,,,
Research College of Nursing,MO,,,,
Resurrection University,IL,,,,
Rhode Island College,RI,,,,
Rhode Island School of Design,RI,,,,
Rhodes College,TN,,,,
Rice University,TX,,,,
Richard Bland College,VA,,,,
Richland College,TX,,,,
Richland Community College,IL,,,,
Richmond Community College,NC,,,,
Richmont Graduate University,TN,,,,
Rider University,NJ,,,,
Ridgewater College,MN,,,,
Ringling College of Art and Design,FL,,,,
Rio Grande Valley College,TX,,,,
Rio Hondo College,CA,,,,
Rio Salado College,AZ,,,,
Ripon College,WI,,,,
River Parishes Community College,LA,,,,
River Valley Community College,NH,,,,
Riverland Community College,MN,,,,
Riverside City College,CA,,,,
Riverside College of Health Careers,VA,,,,
Rivier University,NH,,,,
Roane State Community College,TN,,,,
Roanoke College,VA,,,,
Roanoke-Chowan Community College,NC,,,,
Robert Morris University,PA,,,,
Robert Morris University Illinois,IL,,,,
Roberts Wesleyan College,NY,,,,
Robeson Community College,NC,,,,
Rochester Community and Technical College,MN,,,,
Rochester Institute of Technology,NY,,,,
Rochester University,MI,,,,
Rock Valley College,IL,,,,
Rockefeller University,NY,,,,
Rockford University,IL,,,,
Rockhurst University,MO,,,,
Rockingham Community College,NC,,,,
Rockland Community College,NY,,,,
Rocky Mountain College,MT,,,,
Rocky Mountain College of Art and Design,CO,,,,
Rocky Mountain University of Health Professions,UT,,,,
Rocky Vista University,CO,,,,
Roger Williams University,RI,,,,
Roger Williams University School of Law,RI,,,,
Rogers State University,OK,,,,
Rogue Community College,OR,,,,
Rollins College,FL,,,,
Roosevelt University,IL,,,,
Rosalind Franklin University of Medicine and Science,IL,,,,
Rose State College,OK,,,,
Rose-Hulman Institute of Technology,IN,,,,
Rosedale Bible College,OH,,,,
Rosedale Technical College,PA,,,,
Roseman University of Health Sciences,NV,,,,
Rosemont College,PA,,,,
Ross College-Canton,OH,,,,
Ross College-Grand Rapids North,MI,,,,
Ross College-Hopkinsville,KY,,,,
Ross College-Quad Cities,IA,,,,
Ross College-Sylvania,OH,,,,
Ross Medical Education Center-Evansville,IN,,,,
Ross Medical Education Center-Fort Wayne,IN,,,,
Ross Medical Education Center-Granger,IN,,,,
Ross Medical Education Center-Kokomo,IN,,,,
Ross Medical Education Center-Lafayette,IN,,,,
Ross Medical Education Center-Muncie,IN,,,,
Rowan College at Burlington County,NJ,,,,
Rowan College of South Jersey Gloucester Campus,NJ,,,,
Rowan University,NJ,,,,
Rowan-Cabarrus Community College,NC,,,,
Roxbury Community College,MA,,,,
Rush University,IL,,,,
Rust College,MS,,,,
Rutgers University-Camden,NJ,,,,
Rutgers University-New Brunswick,NJ,brian.ballentine@rutgers.edu,,,
Rutgers University-Newark,NJ,,,,
SABER College,FL,,,,
Sacramento City College,CA,,,,
Sacramento Ultrasound Institute,CA,,,,
Sacred Heart Major Seminary,MI,,,,
Sacred Heart Seminary and School of Theology,WI,,,,
Sacred Heart University,CT,,,,
Saddleback College,CA,,,,
SAE Expression College,CA,,,,
SAE Institute of Technology-Atlanta,GA,,,,
SAE Institute of Technology-Chicago,IL,,,,
SAE Institute of Technology-Nashville,TN,,,,
Saginaw Chippewa Tribal College,MI,,,,
Saginaw Valley State University,MI,,,,
Saint Ambrose University,IA,,,,
Saint Anselm College,NH,,,,
Saint Anthony College of Nursing,IL,,,,
Saint Augustine College,IL,,,,
Saint Augustine's University,NC,,,,
Saint Charles Borromeo Seminary-Overbrook,PA,,,,
Saint Cloud State University,MN,,,,
Saint Edward's University,TX,,,,
Saint Elizabeth College of Nursing,NY,,,,
Saint Francis Medical Center College of Nursing,IL,,,,
Saint Francis University,PA,,,,
Saint John Fisher College,NY,,,,
Saint John Vianney College Seminary,FL,,,,
Saint John's Seminary,MA,,,,
Saint Johns River State College,FL,,,,
Saint Johns University,MN,,,,
Saint Joseph Seminary College,LA,,,,
Saint Joseph's College of Maine,ME,,,,
Saint Joseph's University,PA,,,,
Saint Leo University,FL,,,,
Saint Louis Christian College,MO,,,,
Saint Louis Community College,MO,,,,
Saint Louis University,MO,,,,
Saint Luke's College of Health Sciences,MO,,,,
Saint Martin's University,WA,,,,
Saint Mary's College,IN,,,,
Saint Mary's College of California,CA,,,,
Saint Mary's University of Minnesota,MN,,,,
Saint Mary-of-the-Woods College,IN,,,,
Saint Meinrad School of Theology,IN,,,,
Saint Michael College of Allied Health,VA,,,,
Saint Michael's College,VT,,,,
Saint Norbert College,WI,,,,
Saint Paul College,MN,,,,
Saint Paul School of Theology,KS,,,,
Saint Peter's University,NJ,,,,
Saint Vincent College,PA,,,,
Saint Vincent de Paul Regional Seminary,FL,,,,
Saint Vincent Seminary,PA,,,,
Saint Vladimirs Orthodox Theological Seminary,NY,,,,
Saint Xavier University,IL,,,,
Salem College,NC,,,,
Salem Community College,NJ,,,,
Salem State University,MA,,,,
Salem University,WV,,,,
Salina Area Technical College,KS,,,,
Salisbury University,MD,,,,
Salish Kootenai College,MT,,,,
Salt Lake Community College,UT,,,,
Salter College-Chicopee,MA,,,,
Salter College-West Boylston,MA,,,,
Salus University,PA,,,,
Salve Regina University,RI,,,,
Sam Houston State University,TX,,,,
Samaritan Hospital School of Nursing,NY,,,,
Samford University,AL,,,,
Sampson Community College,NC,,,,
Samuel Merritt University,CA,,,,
San Antonio College,TX,,,,
San Bernardino Community College District,CA,,,,
San Bernardino Valley College,CA,,,,
San Diego Christian College,CA,,,,
San Diego City College,CA,,,,
San Diego Community College District-District Office,CA,,,,
San Diego Global Knowledge University,CA,,,,
San Diego Mesa College,CA,,,,
San Diego Miramar College,CA,,,,
San Diego State University,CA,,,,
San Francisco Art Institute,CA,,,,
San Francisco Conservatory of Music,CA,,,,
San Francisco Film School,CA,,,,
San Francisco State University,CA,president@sfsu.edu,,,
San Francisco Theological Seminary,CA,,,,
San Ignacio University,FL,,,,
San Jacinto Community College,TX,,,,
San Joaquin College of Law,CA,,,,
San Joaquin Delta College,CA,,,,
San Joaquin Valley College-Central Administrative Office,CA,,,,
San Joaquin Valley College-Visalia,CA,,,,
San Jose City College,CA,,,,
San Jose State University,CA,,,,
San Jose-Evergreen Community College District,CA,,,,
San Juan College,NM,,,,
San Mateo County Community College District Office,CA,,,,
Sandhills Community College,NC,,,,
SANS Technology Institute,MD,,,,
Santa Ana College,CA,,,,
Santa Barbara Business College-Bakersfield,CA,,,,
Santa Barbara Business College-Santa Maria,CA,,,,
Santa Barbara City College,CA,,,,
Santa Clara University,CA,,,,
Santa Fe College,FL,,,,
Santa Fe Community College,NM,,,,
Santa Monica College,CA,,,,
Santa Rosa Junior College,CA,,,,
Santiago Canyon College,CA,,,,
Sarah Lawrence College,NY,,,,
Sauk Valley Community College,IL,,,,
Savannah College of Art and Design,GA,communications@scad.edu,,,
Savannah Law School,GA,,,,
Savannah State University,GA,,,,
Savannah Technical College,GA,,,,
Saybrook University,CA,,,,
Schenectady County Community College,NY,,,,
Schiller International University,FL,,,,
School of Architecture at Taliesin,AZ,,,,
School of Automotive Machinists & Technology,TX,,,,
School of the Art Institute of Chicago,IL,,,,
School of Visual Arts,NY,president@sva.edu,,,
Schoolcraft College,MI,,,,
Schreiner University,TX,,,,
Scottsdale Community College,AZ,,,,
Scripps College,CA,,,,
Seattle Central College,WA,,,,
Seattle Film Institute,WA,,,,
Seattle Institute of East Asian Medicine,WA,,,,
Seattle Pacific University,WA,,,,
Seattle University,WA,,,,
Selma University,AL,,,,
Seminar L'moros Bais Yaakov,NY,,,,
Seminary Bnos Chaim,NJ,,,,
Seminole State College,OK,,,,
Seminole State College of Florida,FL,,,,
Sentara College of Health Sciences,VA,,,,
Sessions College for Professional Design,AZ,,,,
Seton Hall University,NJ,,,,
Seton Hill University,PA,,,,
Seward County Community College,KS,,,,
Sh'or Yoshuv Rabbinical College,NY,,,,
Shasta Bible College and Graduate School,CA,,,,
Shasta College,CA,,,,
Shaw University,NC,,,,
Shawnee Community College,IL,,,,
Shawnee State University,OH,,,,
Shelton State Community College,AL,,,,
Shenandoah University,VA,,,,
Shepherd University,WV,,,,
Shepherds Theological Seminary,NC,,,,
Sherman College of Chiropractic,SC,,,,
Shiloh University,IA,,,,
Shippensburg University of Pennsylvania,PA,,,,
Shoreline Community College,WA,,,,
Shorter College,AR,,,,
Shorter University,GA,,,,
Siena College,NY,,,,
Siena Heights University,MI,,,,
Sierra College,CA,,,,
Sierra Nevada College,NV,,,,
Simmons College of Kentucky,KY,,,,
Simmons University,MA,,,,
Simpson College,IA,,,,
Simpson University,CA,,,,
Sinclair Community College,OH,,,,
Sinte Gleska University,SD,,,,
Sioux Falls Seminary,SD,,,,
Sisseton Wahpeton College,SD,,,,
SIT Graduate Institute,VT,,,,
Sitting Bull College,ND,,,,
Skagit Valley College,WA,,,,
Skidmore College,NY,,,,
Skyline College,CA,,,,
Slippery Rock University of Pennsylvania,PA,,,,
Smith College,MA,,,,
Snead State Community College,AL,,,,
Snow College,UT,,,,
Sofia University,CA,,,,
Soka University of America,CA,,,,
Solano Community College,CA,,,,
Somerset Community College,KY,,,,
Sonoma State University,CA,,,,
Sonoran Desert Institute,AZ,,,,
Sotheby's Institute of Art-NY,NY,,,,
South Arkansas Community College,AR,,,,
South Baylo University,CA,,,,
South Carolina State University,SC,,,,
South Central College,MN,,,,
South Central Louisiana Technical College,LA,,,,
South Coast College,CA,,,,
South College,TN,,,,
South Dakota School of Mines and Technology,SD,,,,
South Dakota State University,SD,,,,
South Florida Bible College and Theological Seminary,FL,,,,
South Florida State College,FL,,,,
South Georgia State College,GA,,,,
South Georgia Technical College,GA,,,,
South Hills School of Business & Technology,PA,,,,
South Louisiana Community College,LA,,,,
South Mountain Community College,AZ,,,,
South Orange County Community College District,CA,,,,
South Piedmont Community College,NC,,,,
South Plains College,TX,,,,
South Puget Sound Community College,WA,,,,
South Seattle College,WA,,,,
South Suburban College,IL,,,,
South Texas College,TX,,,,
South Texas College of Law Houston,TX,,,,
South University-Austin,TX,,,,
South University-Cleveland,OH,,,,
South University-Columbia,SC,,,,
South University-High Point,NC,,,,
South University-Montgomery,AL,,,,
South University-Novi,MI,,,,
South University-Savannah,GA,,,,
South University-Tampa,FL,,,,
South University-West Palm Beach,FL,,,,
South Universityâ€“Richmond,VA,,,,
South Universityâ€“Savannah Online,GA,,,,
South Universityâ€“Virginia Beach,VA,,,,
Southcentral Kentucky Community and Technical College,KY,,,,
Southeast Arkansas College,AR,,,,
Southeast Community College Area,NE,,,,
Southeast Kentucky Community and Technical College,KY,,,,
Southeast Missouri Hospital College of Nursing and Health Sciences,MO,,,,
Southeast Missouri State University,MO,,,,
Southeast Technical Institute,SD,,,,
Southeastern Baptist College,MS,,,,
Southeastern Baptist Theological Seminary,NC,,,,
Southeastern College-West Palm Beach,FL,,,,
Southeastern Community College,NC,,,,
Southeastern Community College,IA,,,,
Southeastern Free Will Baptist Bible College,NC,,,,
Southeastern Illinois College,IL,,,,
Southeastern Institute-Charleston,SC,,,,
Southeastern Institute-Columbia,SC,,,,
Southeastern Louisiana University,LA,,,,
Southeastern Oklahoma State University,OK,,,,
Southeastern Technical College,GA,,,,
Southeastern University,FL,,,,
Southern Adventist University,TN,,,,
Southern Arkansas University Main Campus,AR,,,,
Southern Arkansas University Tech,AR,,,,
Southern California Institute of Architecture,CA,,,,
Southern California Institute of Technology,CA,,,,
Southern California Seminary,CA,,,,
Southern California University of Health Sciences,CA,,,,
Southern Careers Institute-Austin,TX,,,,
Southern College of Optometry,TN,,,,
Southern Connecticut State University,CT,,,,
Southern Crescent Technical College,GA,,,,
Southern Illinois University-Carbondale,IL,,,,
Southern Illinois University-Edwardsville,IL,,,,
Southern Illinois University-System Office,IL,,,,
Southern Maine Community College,ME,,,,
Southern Methodist University,TX,,,,
Southern Nazarene University,OK,,,,
Southern New Hampshire University,NH,,,,
Southern Oregon University,OR,,,,
Southern Regional Technical College,GA,,,,
Southern State Community College,OH,,,,
Southern States University,CA,,,,
Southern Technical College,FL,,,,
Southern Technical College,FL,,,,
Southern Union State Community College,AL,,,,
Southern University and A & M College,LA,,,,
Southern University at New Orleans,LA,,,,
Southern University at Shreveport,LA,,,,
Southern University Law Center,LA,,,,
Southern University-Board and System,LA,,,,
Southern Utah University,UT,,,,
Southern Vermont College,VT,,,,
Southern Virginia University,VA,,,,
Southern Wesleyan University,SC,,,,
Southern West Virginia Community and Technical College,WV,,,,
Southside College of Health Sciences,VA,,,,
Southside Virginia Community College,VA,,,,
Southwest Acupuncture College-Boulder,CO,,,,
Southwest Acupuncture College-Santa Fe,NM,,,,
Southwest Baptist University,MO,,,,
Southwest College of Naturopathic Medicine & Health Sciences,AZ,,,,
Southwest Collegiate Institute for the Deaf,TX,,,,
Southwest Institute of Healing Arts,AZ,,,,
Southwest Minnesota State University,MN,,,,
Southwest Mississippi Community College,MS,,,,
Southwest Tennessee Community College,TN,,,,
Southwest Texas Junior College,TX,,,,
Southwest University at El Paso,TX,,,,
Southwest University of Visual Arts-Albuquerque,NM,,,,
Southwest University of Visual Arts-Tucson,AZ,,,,
Southwest Virginia Community College,VA,,,,
Southwest Wisconsin Technical College,WI,,,,
Southwestern Adventist University,TX,,,,
Southwestern Assemblies of God University,TX,,,,
Southwestern Baptist Theological Seminary,TX,,,,
Southwestern Christian College,TX,,,,
Southwestern Christian University,OK,,,,
Southwestern College,NM,,,,
Southwestern College,CA,,,,
Southwestern College,KS,,,,
Southwestern Community College,IA,,,,
Southwestern Community College,NC,,,,
Southwestern Illinois College,IL,,,,
Southwestern Indian Polytechnic Institute,NM,,,,
Southwestern Law School,CA,,,,
Southwestern Michigan College,MI,,,,
Southwestern Oklahoma State University,OK,,,,
Southwestern Oregon Community College,OR,,,,
Southwestern University,TX,,,,
Sovah School of Health Professions,VA,,,,
SOWELA Technical Community College,LA,,,,
Spalding University,KY,,,,
Spartan College of Aeronautics & Technology,CA,,,,
Spartan College of Aeronautics and Technology,CO,,,,
Spartan College of Aeronautics and Technology,OK,,,,
Spartanburg Community College,SC,,,,
Spartanburg Methodist College,SC,,,,
Spelman College,GA,,,,
Spertus College,IL,,,,
Spokane Community College,WA,,,,
Spokane Falls Community College,WA,,,,
Spoon River College,IL,,,,
Spring Arbor University,MI,,,,
Spring Hill College,AL,,,,
Springfield College,MA,,,,
Springfield College-Regional Online and Continuing Education,MA,,,,
Springfield Technical Community College,MA,,,,
St Bernard's School of Theology and Ministry,NY,,,,
St Bonaventure University,NY,,,,
St Catherine University,MN,,,,
St Charles Community College,MO,,,,
St Clair County Community College,MI,,,,
St Cloud Technical and Community College,MN,,,,
St Francis College,NY,,,,
St John's Seminary,CA,,,,
St John's University-New York,NY,,,,
St Joseph School of Nursing,NH,,,,
